微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IxoEh0oqV,老板之间互相借钱挺多的，但是平时要有交情的那种，你看我刚创办公司，蒋老板就借了10万元给我，也没打借条。我第二个月还了5万，第三个月还清了。以前去哪儿副厂长也借过2万，也还了。这些年借钱给我的厂长蛮多的，我都还了，流泪。@蒋涛CSDN  ,无,无,无,2020/3/6 21:45,iPhone 11 Pro Max,92,7,26
IxoBlB3Pk,我觉得应该成立码农借钱互助联盟，信用高的同志拉起来，携手共建安全堡垒，谢谢。我提议联盟名称为，四大千万联盟，谢谢  ,无,无,无,2020/3/6 21:38,iPhone 11 Pro Max,239,58,56
Ixn4Dz8kF,本来贷款这个是专门给老板这票苦大仇深的人折腾的，没打算折腾群众。所以贷款里面的水很深，老板又利欲熏心想挣钱，也管不了这么多了。现在贷款这个开放给群众了，各种坑，各种不爽。今天我还遇到一个贷款的坑，算了就不说了，免得上级领导不高兴。。。总之，普通群众要么就不碰贷款；要么就一条道走到黑，别考虑资产净值，过今朝有酒今朝醉的日子就行了，                                 ,无,无,无,2020/3/6 17:44,搜狗高速浏览器,31,4,10
IxmCOcgkh,现在基本看房的真少，我现在这个办公室3月10日到期，现在平均每天不到1个看房的。年前还有不少看房的呢。我思考主要有两方面原因。1）新创业者被打击了，这个情况，原本有创业计划的就推迟了 ，新鱼少了  2）大中小企业遇到困难，不少倒闭转业的，老鱼又挂了不少。3）搬家公司大面积不开工，压抑了公司搬家的热情，打击了房源周转。 惨阿                                 ,无,无,无,2020/3/6 16:36,搜狗高速浏览器,23,12,12
IxmoWAj9c,今天看一天房，写字楼价格真是惨不忍睹，客户都是香饽饽，中介带着我们看房，恰好遇到另一个托管公司的人，然后就找我们说，他们和房东关系更好，能拿到更低价格。眼看两票中介剑拔弩张就要打起来了。我一句话他们就不争论了。。我们现在这个办公室1年半前价格是8800，现在7000，都没人租。看到这个屋子85平，视野极好，也才6000多，已经挂了2个月了，我感觉到了房东内心的挣扎                                 ,无,无,无,2020/3/6 16:02,搜狗高速浏览器,61,6,29
IxkuGwkE1,我最近一直思考一个问题，疫情会让财富向少数人集中的速度变快了，还是变慢了呢？ 大家讨论下，谢谢，  ,无,无,无,2020/3/6 11:10,搜狗高速浏览器,187,28,88
IxkhZCyzJ,看到袁哥的遭遇挺同情的，我自己一般身上放五万左右现金，一部分放余额宝平常花，一部分放银行活期理财。然后剩下的在股市上，需要大钱股市可能一时半会拖不下来。一般就找老婆借，你还真别说，每次都能借到。而且借了有时候时间长了，大家都愉快地忘记了。 我老婆有时候也找我借。真正要到了借也借不出了，就拿银行授信支一些银子出来抵挡，然后赶紧从股市陆续赎回资金补缺口。这些年也都太平无事，感谢祖国，感谢人民，感谢朋友们                                 ,无,无,无,2020/3/6 10:39,搜狗高速浏览器,159,35,35
Ixk8ca3nq,借钱只能向银行借，银行是最仁慈，套路最少的。我最近接触了好多银行的人，他们是真苦，坐在钱山上，不知道把钱贷给谁好，你说拿一套豪宅过来抵押放款，他们眼球都红了，空气中都弥漫着一种血腥的味道。。年底了经理看到授信还没用完，打电话来苦求帮帮忙把钱借出来，哪怕年初还上帮他们完成任务也好。。。然后这些靠借债过日子，有一天没一天的就各种爽，哪一天找到一个机会突围，扣子就全解开了，万一找不到，就继续憋下去。                                 ,无,无,无,2020/3/6 10:15,搜狗高速浏览器,62,14,24
Ixjzz3QCc,出发找办公室，不行就干脆买一个办公室算了  原图 ,http://wx1.sinaimg.cn/large/593af2a7ly1gcjx5rlpjvj20u0140gta.jpg,无,无,2020/3/6 8:50,iPhone 11 Pro Max,248,13,85
IxfZswYlz,看一眼美股，挺惨的，不看了，继续忙工作。要不是吉利德科技拉起来，真是要翻。全世界只有集体主义至上的制度才能打赢病毒，海外大部分国家最终就是淘汰免疫力低的群众，如果夏天过去病毒得不到控制，没准就和人类长期共存了，以后祖国户口一定老值钱了，洋人都想拱进来  ,无,无,无,2020/3/5 23:42,iPhone 11 Pro Max,77,3,17
IxfXd72zX,明天找房子，看看有没有管理开明一点的街道办，不行就把公司的东西疏散到各大储藏室，也只能这样了  ,无,无,无,2020/3/5 23:37,iPhone 11 Pro Max,41,0,15
IxfWpt06f,完了，有报社记者采访我，让我抖消息了，上级领导这么信任我，关照我，而我只是说了实际情况，没说具体辖区，具体领导，没事吧  ,无,无,无,2020/3/5 23:35,iPhone 11 Pro Max,112,6,20
Ixb568dKh,我觉得美团真是一个伟大的企业，也许未来十年二十年后里看更加清晰，能把跑腿这个事情做专业了，让上班的白领过上舒适的生活，缺乏劳动技能的人靠跑腿找到工作，这是多了不起的事情，解决大量人口就业，这种企业一定死不了，贷款什么的都方便，美团上市的时候我打新中了几百股，后来全卖了，非常可惜，现在想想他们的企业天花板真是很高很高，不比抖音差。                                 ,无,无,无,2020/3/5 11:12,搜狗高速浏览器,96,32,36
IxaxsfQeh,街道还真是坑，开复工证明，要我们把公式注册地改到办公地，把税源拿过来。。。不改过来就排队往后排，看来是复工无望了，准备启动储藏室作为办公了，流泪  ,无,无,无,2020/3/5 9:50,搜狗高速浏览器,163,75,76
Ix1zg46o0,有个卖红酒的老板，年初压货屯了600万货款，现在卖出去的红酒都不够贷款利息了，一会把他抓到三个购物群，一个炒股大群里面，争取给他销个200箱。。。一箱红酒也就几百块，真不够股市输一秒钟的。  ,无,无,无,2020/3/4 10:59,搜狗高速浏览器,78,7,51
Ix1hsm6KV,一大早醒来，烧水做饭，洗碗；去菜市场买菜，回来洗衣服，看了眼股市，真是惨，然后紧急投入战斗，忙一会工作，马上做中饭，下午去上班，晚上回家做饭，洗碗，辅导孩子功课。。我这种每天忙的人，都没法自律做到在家工作好  ,无,无,无,2020/3/4 10:15,iPhone 11 Pro Max,54,1,39
IwUoFCKJF,请教下，淘宝客是什么意思呢？就是我注册成淘宝客，然后我用自己的推广链接，如果网友购买了东西，成交了，给我提成？  ,无,无,无,2020/3/3 16:44,搜狗高速浏览器,68,29,76
IwSHdkRQO,疫情期间，家里从来没有因为谁做饭而争论过  原图 ,http://wx3.sinaimg.cn/large/593af2a7gy1gcgmil3bbvj21400u0th9.jpg,无,无,2020/3/3 12:24,iPhone 11 Pro Max,139,6,52
IwRwxnqQM,汇报下电商剁手群的发展，目前不到三天时间已经发展到了700多人的规模，一群350多人，二群300人，三群100人，人拉入还在继续中，太火爆了，现在急需要专业的管理团队入场，我一个穷码农，可以雇佣人弄，但是毕竟不专业，希望有自带干粮的专业公司联系下我，帮助做大，谢谢。  ,无,无,无,2020/3/3 9:25,iPhone 11 Pro Max,28,0,27
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
