微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IB8wg1FLu,两个小问题。1、在动森里对背包里的物品选择“收纳”，物品就不见了，它去哪里了呢？2、在狸家的大屋子里，左边有个大箱子，只能取东西，我怎样把东西放进去呢？  ,无,无,无,2020/3/31 12:02,iPhone客户端,44,0,23
IB1bAlSvk,接上一条。我牙齿以前经常龋坏，几乎所有牙齿都补过了，后来用了飞利浦电动牙刷呢，每年只补一次牙就可以了。去年云南旅行时丢了牙刷，立刻网购寄到大理民宿，一刻也不能离。所以请大家去看评论第一条……被骗了对不对？我就是练一下手，看看自己有没有打广告的天赋，结论是：“艹，完全没有天赋”。  ,无,无,无,2020/3/30 17:22,iPhone客户端,105,1,69
IB0Vthood,以前我以为只有百万粉的大 V 才能接到电动牙刷广告，后来我发现百万粉的大 V 重复发牙刷广告，知道优质资源耗尽了，心想是不是轮到我了，其实并没有。刚才看见 8 万粉的大 V 也发牙刷广告，大吃一惊，心想我 24 万粉喂喂牙刷头你看过来……转念一想，不对呀，我把私信给整个关闭了呀，那就算了吧。  ,无,无,无,2020/3/30 16:43,微博 weibo.com,81,5,32
IASoR5XWn,有些人容易迷信成功人士，觉得人家牛逼，说啥都是有道理的，否则凭什么是他成功，不是你成功呢？有些人偏偏要反过来，想听失败案例，觉得失败案例才能学到东西，学到绕开地雷的经验。我觉得，他们都是错的。成功人士也好，失败案例也好，可能都是没营养的东西。那么营养在哪里呢？谁擅长总结和表达，谁说的话就更有营养。成功，失败，都会让你学到有价值的东西。但这些价值终归需要良好的总结与表达，才能有效率地传递经验。成功人士说一堆似是而非的屁话，失败案例东拉西扯抓不住重点，都是 shit。                                 ,无,无,无,2020/3/29 19:00,微博 weibo.com,223,38,26
IAPsXEOGG,有人提这个问题，疫情结束后，你最想做的事情是什么？我：旅行，去年已经旅行了 100 天，今年还有 100 天旅行计划，初夏去新疆草原骑马看花，秋天去西藏阿里包车环线。另一个问题，14 天集中隔离结束后，你最想做的事情是什么？我：飞奔去羊驼咖啡馆 rua 羊驼！  ,无,无,无,2020/3/29 11:32,微博 weibo.com,206,16,74
IAAhXFzzq,大家是否知道一则微博小技巧，去别人主页看相册，我每次都先点第一栏最右边的“头像”，这里存储了历史上更换过的所有头像，并且在移动端无法删除。如果对方玩微博早，能看见很多黑历史……  ,无,无,无,2020/3/27 20:54,iPhone客户端,91,12,74
IAA07EEEP,微博常见冷血场面如下。1、你发了条微博 A，被人误解并指责你。2、你发了条微博 B 来澄清误解，被人换了另一个角度误解并指责你。3、你发了条微博 C，这次终于 360 度无死角洗白自己了。4、有人的时间线跳过了微博 B 和 C，在微博 A 下面继续误解并指责你。5、你回复他，请看我的最新微博，已经解释清楚了。6、陆陆续续有几百人跳过了微博 C，在微博 A 和 B 下面继续误解并指责你。7、你崩溃了，开始炸他们妈。8、围观群众纷纷说，这个博主跟疯狗一样，乱炸人妈。致刚才那位说我 “专横跋扈压制团队以至于沉默寡言” 的 31 岁女士。我知道你没看过我后面几条微博，我也不打算给你指路，因为路是指不完的。给你指了路，后面还有 200 人排队。我对你的昵称有印象，知道你对我并无恶意，但瞎JB指责还是你的不对。我删除了你的评论，并且拉黑了你，这两个动作刻意分开，避免你被禁言。今后一别两宽。                                 ,无,无,无,2020/3/27 20:10,微博 weibo.com,392,73,45
IAz65wL6k,微博对作者维护得太好了。我一周收到 1-3k 评论，冒犯评论最多一条。刚才互关好友转我的微博，下面有人评论，好奇看了一眼，结果是几个关注我的人扎堆喷我……你看，他们平时都得憋着，跑去别人微博下喷我，在主场太有安全感了。只要我控制住好奇心，不看未关注人私信，不看转发，简直是安全感爆仓。  ,无,无,无,2020/3/27 17:52,微博 weibo.com,117,13,29
IAyFcEMyW,刷微博，经常看见大 V 气呼呼地在评论里跟杠精对骂十几楼，就是不肯拉黑，一定要保持 “我允许你说话” 的气度，但又控制不住情绪会被评论气到，我心想他们是不是抖m哦……  ,无,无,无,2020/3/27 16:46,微博 weibo.com,103,8,35
IAyCVrNrV,刚才被一个 “老板不给够钱怎么买得到员工好想法” 的 24 岁渣基层杠烦了，我先把她拉黑，再给你们认真讲 1000 字：什么是想法。想法是一个语感很含混，指向很模糊的词。它在我的语境中，意味着“能系统化落地，经得起推敲，有明确的收益预期”。想法是跟着职级走的，是管理职级的任务 buff。对一线员工和一线组长基本上没有这个要求，他们执行好任务已经很优秀了，因为一线的经历和视野是不具备系统化思维的。所谓一线的想法，更多是怎样优化执行方式与结果，但并不强求。实际上，想法是一个管理层经常挂在嘴边的词，在管理层的语境中，也是对管理层的要求，高级经理起步，总监必备。对于总监来说，想法是完成部门 KPI 的策略与规划。对于我这种产品老板来说，想法是公司与产品的方向与架构，是产品迭代的节奏与节点，是推动产品上升的重大决策。合伙人（相当于VP）的想法，排在总监和老板之间，承上启下。你看，想法就是这么多变的东西，但并没有一些精准的词汇来表达，从老板到总监，大家都笼统地称呼为“想法”。每一个层级，首先要完成自己分内的想法。其次，对下指导和监督下级的想法正确，对上尽可能给上级的想法一些启发和论证。如果你的想法比你的职场层级更高一级，比如你作为合伙人，你已经具备了老板层级的想法，那么恭喜你，你已经具备了创业当老板的素质。这是天大的好事，比任何外部奖励都更令人惊喜。但如果你的想法还停留在总监这个层级，却已经被架到了 VP 层级上，接下来就会面临非常痛苦的一个阶段，在不能胜任的基础上去强行升级，才能把 VP 给坐稳。所以我当我谈到想法的时候，朋友，我跟你的“想法”并不是一回事。一线员工其实理解不了管理层语境中的想法是什么，中层也未必能理解高层和老板语境中的想法是什么。你没做到那个位置，具备那个能力，承受那个压力之前，你是真不懂。所以一线员工并不需要积极地向管理层展示想法，管理层其实也不 care 这些想法，因为管理层要的是对他的职责有重大推进效果的想法（划重点）。一线员工如果真能达到这个标准，恭喜你很快就会升职了，但实际上呢？与此同时，管理层和公司的利益绑定更加紧密，管理层是要把想法当作责任来背负的。你是多高的职级，就背多大的责任。在现实中，的确存在一些主管和老板无视下属的好想法的情况。乔布斯也否定过 App Store，马云也否定过重视品牌商家，这时，想办法说服上级，也是下属的职责所在和能力挑战。说服不了怎么办？你都干得这么不开心了，难道还不能跳槽吗？有好想法的员工在哪里不受欢迎？                                 ,无,无,无,2020/3/27 16:40,微博 weibo.com,297,144,56
IAxUPf57D,今天发微博提到一句“公狗偏腿撒尿”，忽然回忆起年轻时去餐馆里上厕所。那个厕所门是坏的，关不上，马桶距离门又很远，我只能一条腿向后踢，用力蹬着门，单腿站立撒尿，怎么想都不是滋味……那一年我还养了一只黄毛松狮犬，是只小母狗，撒尿的时候一定要跑去阳台，站起来，两只前腿扶墙，对着墙壁撒尿。我非常非常绝望，墙壁被它滋得蜡黄……朋友都说是它跟我学的。可惜那是2002年，不是2020年，还没有抖音，否则这只狗就红了吧。                                 ,无,无,无,2020/3/27 14:51,iPhone客户端,22,0,6
IAxJIrv7U,关于今天絮絮叨叨提到的“想法”，这几条评论截图值得单独发一下。我的评论请从下往上看。  原图 ,http://wx3.sinaimg.cn/large/439df08agy1gd8guek2spj20v92a6nay.jpg,无,无,2020/3/27 14:24,iPhone客户端,50,26,19
IAx0XsDOi,今天连发了几条关于 “想法”  的微博，评论里争议很多，行吧，我再给你们讲两个故事。去年底，我跟某巨头高层有过短暂的接触。我的意思是我很能打，你们有什么方向，我帮你们打下来。他的意思是你有什么方向，我们大厂拿资源支持你打下来。我们两边都沉默了。此事遂无下文。后来吃饭的时候，聊到内部激励机制。他提到是否还要再增加内部激励机制，去吸引有想法，有担当的人来推项目呢？过去已经给了很多激励，是不是激励还不够，还要给更多呢？我说以我带了十几年团队的经验，这压根就不是激励的问题。有系统的想法，能落地，能扛责任，这样的人天然是罕有的。公司内部孵化这样的人和项目，在哪里都是低概率事件，和机制没有很大关系。有好的机制，没好的机制，都得面对 1% 的概率。只能说好的机制有可能抓住这 1%，但概率低到这个地步，也不能报以期待，但行好事莫问前程。相对于激励机制，真正能提高概率的其实是强悍的新产品导师，由导师来培养有潜力的团队和项目（潜台词是我就是那个好的导师）。他说也对。所以你们看，大厂的烦恼和我们小团队其实是一样的。都缺乏想法和担当。而且傻逼老板才会向一线去要想法。有些朋友自我代入，觉得老板向员工要想法，员工当然给不出来啊。“傻逼老板才会找基层员工要想法！”我当年在网易门户做总监的时候，老板在总监会上要想法，还不是一片死一样的沉默。你以为大厂总监这时候就畅所欲言了吗？屁嘞。有想法，有担当，就是这么难的事情。总监们在自己部门内是孤独的领跑者，但面对门户的方向策略，全局管理，这时他们也变成了畏畏缩缩的沉默者。第二个故事。一罐团队散伙以后，公司账目上还有几百万现金。我跟几个核心成员说，大家想做什么项目，可以用这笔钱，每个人分配 100 万的额度，用远程外包的方式来做你们感兴趣的任何项目，自己也可以领兼职工资，但项目归属权还在一罐公司。我不奢望你们赢，只要求思路不离谱，机会小一点没关系，产品逻辑市场逻辑一定要理清楚。相当于拿 100 万天使投资来玩票，用业余时间给自己加 exp。这是不是天底下最美好的事情之一？10 个月过去了，什么事情都没有发生。很快公司就要清算了，这笔预算也就作废了。没错，当你需要担当，你自己又足够专业的时候，“想法” 就是有这么难。正因为如此，我再也不想孤独地领跑创业了。大厂看起来没我的位置，我可能是天底下最好的创业合伙人，但合伙人这件事啊，比找结婚对象难多了。还好，我还有退休这条黯淡的退路。                                 ,无,无,无,2020/3/27 12:34,微博 weibo.com,444,153,118
IAwvNylot,接前两条微博，我刚才又想起十七年前的一件小事。没错，那是 2003 年。那时我在网游公司做市场部经理，下属都是新人，都很小白，我其实也是刚升职的新官。听他们的想法，觉得都是什么乱七八糟的呀，我觉得自己的想法也不太好，但总比他们那些乱七八糟的好一万倍，那你们还是执行我的想法吧。那时，我还没有市场推广的系统思路，只能出几套活动策划，推广方案，而我的下属连方案都出不了，只能执行我的方案。因为做得太辛苦，没几个月我就辞职了，换了另一个资深市场经理上任。我的一个下属也是我朋友，后来我问他，新经理怎么样？他说，新经理和你有一点最大的不同，当我去跟新经理提想法的时候，他一直笑眯眯地，听完了跟我竖大拇指，大声说“好”！ 而你呢，一路黑着脸，听完了把我的想法批得一无是处，所以市场部全都喜欢新经理，不喜欢你。我觉得很羞愧。然后我问他，你提的想法是什么呢？blablabla，我一听，这不就是他之前经常跟我鬼扯的那些乱七八糟的东西吗？？？我又问，新经理用了你的想法吗？他沉默了一会儿，说好像也没用。我翻了一会儿白眼（那时我翻白眼还挺好看的），说行吧，我知道了。一年后，那家公司挂了。                                 ,无,无,无,2020/3/27 11:17,微博 weibo.com,143,29,43
IAwpszqgE,接上一条微博，我去年决定不再创业，如果找不到大公司落地，哪怕退休也不创业了，就是因为受不了当我问 “大家有什么想法” 的时候，总是死一样的沉默。我被这种孤独感折磨了很多年，最后被彻底击垮了。说是死一样的沉默，也不精确。宣布团队解散后，有程序员提议说，咱们能不能向用户收费，先活下来再说？我叹了口气说，就咱们这小六位数的日活，55%的 00 后用户比例，陌生人社交赛道，怎么可能收费活下来，世界各国均无先例。然后又是一片沉默。当时账面上还有大几百万，投资人跟我说了好几个大转型大转折的成功案例，鼓励我要不要试点别的。我说我当然不抗拒换赛道，但是换哪个赛道，看哪个机会？我现在没想法。这种事也不能靠我一个人指东打西，得大家一起来看机会，一起来求生，但我面对这死一样的沉默，都不说话，都没想法，那我们还是散了吧，各奔东西。想起来，都是难过的往事。犬校有人说纯银你一定会再创业的，你闲不住的，我说我跟你赌 100 万美元好不好？他说不好。你看，要承担责任的时候，话就少了。我被这种孤独感彻底击垮了，我不会再做回迷惘的痛苦的孤独的领跑者了。去年，我在私域发表了 game over 五连载，业内传播甚广。然后一个大厂高层，一个大厂中层，一个创业成功者，都来跟我说，“孤独感”那部分太他妈有共鸣了，太他妈有共鸣了。原来并不是我一个人的问题啊。                                 ,无,无,无,2020/3/27 11:01,微博 weibo.com,1885,1005,182
IAwfYyt2M,很多人觉得自己“想法很多”，那是因为他们在野。在野跟在朝有什么区别呢？区别是在朝你就要承担责任。如果给你更大的权力，同时也背负更大的责任和压力，甚至还知道出错的后果和风险，大多数人的想法 biu 的一声就跟扎破的气球似的。聚餐时滔滔不绝的谈资，化作一片死寂的沉默。很多人觉得自己“想法很多”，那是因为他们小白。小白和专家有什么区别呢？区别是专家能更快更准确地预判结果，能将想法系统地搭建为方案，并且看出来方案中哪些短板会带来破坏性的后果。小白抓住几个点子，沾沾自喜，但是当小白成长为专家之后，有能力将点子搭建为系统方案，才知道点子落地的艰难。因此最乐意发表想法的有三种人，小白，在野清谈的人，扛指标不得不带头冲锋的人。反而是有一定专业素养，在朝承担责任和压力的人，其实没什么想法，更乐意于执行领导下发的任务，在自己的专业领域内完成任务，拿好工资奖金。大公司小公司莫不如此。                                 ,无,无,无,2020/3/27 10:38,微博 weibo.com,592,279,51
IArAxhohn,人体真是太奇异了。在泰国一天吃两顿，上午10点酸奶，下午4-6点餐馆，再喝一杯奶茶或摩卡，从来也不饿。回国隔离，一天准时三顿健康餐，居然顿顿饿得慌。朋友今天送餐给我（是的，不可以外卖但允许送餐），鳝鱼肥肠萝卜汤，啊！这才是人生！朋友送来的还有动物之森卡带，从此开始犬岛生活。  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/439df08aly1gd7ppd7hc8j21410u0k3q.jpg,http://ww1.sinaimg.cn/large/439df08agy1gd7pm90a8jj21hc0u0qew.jpg",无,无,2020/3/26 22:45,iPhone客户端,132,5,63
IAqtykcr6,因为我太厌恶骚狗了，出售一罐之前，担心以后的运营审核力度没我这么严，就做了一套 “毒药与解药” 道具机制。比如 A 找 B 私聊，B 可以对 A 使用毒药，禁言 12 小时；但是 A 又可以使用解药解除禁言。然后通过道具的数值分配来达到平衡，让用户不至于滥用毒药，骚狗也解不了连续中毒。这套机制是为社交产品定制的，无法复用在社区产品。发布后用户反馈挺好，因为一罐出售给了即刻，我没机会观察它的后续，是否能长期维护健康生态。我在犬校写了一篇几千字的 talk 来介绍毒药与解药，也曾经发在微博，但长图被浪浪屏蔽了（天知道是什么关键词）。这篇 talk 发在了微信么从号 “产品犬舍”，可以去微信查看。                  原图                             ,http://wx4.sinaimg.cn/large/439df08agy1gd7kl40z53j20u01sz16h.jpg,无,无,2020/3/26 19:55,微博 weibo.com,158,20,23
IAphwtkTy,接上一条。说到带娃，去年我在上海一家全封闭的室内动物园，看见一对父母带着两个孩子，妈妈又瘦又美，不停地跟这个小动物拍照，跟那个小动物亲亲，跟少女一样满是好奇心，爸爸在旁边笑眯眯地给她拍照。两个小孩大约是五六岁，两三岁，也没腻在一起，安安静静各玩各的。爸爸妈妈就像是年轻情侣一样，小孩不哭不闹，自顾自地玩耍，关在封闭环境里也很安全。后来我去南京旅行，去到四方美术馆，遇见一个年轻妈妈带着两三岁的女儿来玩。妈妈穿着露背的长裙，性感极了，牵着女儿安安静静地在美术馆里遛娃，不怎么说话，小孩也不吵闹。后来妈妈坐在长椅上喝咖啡，小孩在她旁边玩耍。难得有这么安静的崽，妈妈也没有把注意力全放在崽身上，而是专心看展。这大概就是我向往的，有小孩之后的家庭生活吧。依然关注自己，爱自己，取悦自己，自己和伴侣是生命里最重要的。                                 ,无,无,无,2020/3/26 16:52,微博 weibo.com,496,67,71
IAp9stt3C,有一位老同事，曾经风情万种，经常泡酒吧夜店。多年未联系，无意中看见抖音推荐她给我关注，点进主页一看，全是晒娃……我很纳闷，按她的个性，玩抖音该猛拍自己才对啊？好不容易在犄角旮旯里看见有她的一条视频，脸圆圆，已是富态妈妈模样。我跟她已有 8 年未见了。她在我心里还是 8 年前的短发美少女，现在短发依旧，却已成了专心拍摄女儿 Vlog 的慈母。我没记错的话，她现在大约是 35 岁吧。天底下不知道有多少美少女，生娃后只晒娃，不晒自己，绝不出镜。惟愿我们在互相心目中都只留下年轻时的快照回忆。                                 ,无,无,无,2020/3/26 16:33,微博 weibo.com,232,20,46
IAhZblRqi,看了会儿 same，那上面女生喜欢的男生都是一样的：个子高，长得帅，对我好。这不是跟男生 YY 的「貌美胸大黑长直」一样嘛。如果互相都严格地按照自己的理想型去找对象，那么人类数量可能会锐减 90% 吧。那么最后算什么呢？冥冥之中遇到真爱，还是不得已而求其次。  ,无,无,无,2020/3/25 22:18,微博 weibo.com,259,15,90
IAgvzlffU,好消息是下飞机第三天，我终于转运到自费集中隔离酒店了；坏消息是依然不许点外卖。我得在这里待12晚，房费260含早，午餐和晚餐各50元。就像是从拘留所送到北欧监狱服满13天的刑期后释放回家。啊，这日子有盼头了！ 编辑后：这50元的餐点是不是有点次啊……  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/439df08agy1gd6cmormtrj21400u0jxw.jpg,http://ww3.sinaimg.cn/large/439df08agy1gd6cynr5pcj21400u0dre.jpg",无,无,2020/3/25 18:32,iPhone客户端,164,9,110
IAdH2sFIq,隔离第三天。每天没有甜饮料喝，不许点外卖，按时吃三餐，有蔬菜有水果，健康得不能再健康了。健康得我都想跳楼了。问隔离点的工作人员，核酸检测结果什么时候出来，回答说结果不会给我，而是直接给到社区，再由社区来接我去下一个 14 天隔离点。问社区工作人员，回答说还没有收到接我的通知。但是房间里的垃圾都已经爆了。没人进房间整理——当然这也很合理，打楼层电话总是无人接听，要不到垃圾袋。我得和垃圾共同生存一段时间，还好马桶没堵……群里有人说，昆明隔离酒店的环境更糟糕，入境家庭隔离了四天才放出去（转至下一个 14 天隔离酒店）。听了他们对昆明隔离酒店的描述后，我觉得成都隔离酒店棒极了。想想看，国内封城的时候，我在清迈的蓝天白玉下骑自行车逛寺庙，每天骑 50 公里。这下终于感同身受了，同理心极度膨胀。                                 ,无,无,无,2020/3/25 11:22,微博 weibo.com,107,3,38
IA8y4DWGr,韩国 N 间房这件事，忍不住说几句。男人里边，有一小部分是变态，还有一部分是骚狗。变态就是 N 间房这种，26 万用户，韩国男性人数 2600 万，至少 1% 是变态。实际上其他国家可能也差不太多，我们看看国内新闻客户端的用户评论，男性变态是不少的。我以前在网易工作的时候，看娱乐新闻评论，经常能气到呼叫三体星人。另外一部分男性骚狗呢，我做社交产品的时候，永久拉黑了 5% 的男性用户，一年拉黑了几万人。拉黑流程是这样的：男性私聊性骚扰女用户，女用户投诉，运营人员一条条审核对话，确认性骚扰之后，第一次警告，第二次永久封禁设备。事实上第一次警告完全没用，性骚扰只有零次和一万次。（如果有一天他放弃性骚扰了，一定是因为他阳痿了）即便对待骚狗的态度这么严厉，还是会有成群结队的骚狗扑上来，每天拉黑几十上百个性骚扰犯。一罐的女性用户比例是 55%，在社交产品里可能是最高的，骚狗红着眼睛往上扑，每天都有上百人发屌图，什么金针菇都敢往上发。我对于靠严厉管制阻挡骚狗是相当悲观的，他们就是有这么骚啊，他们硬起来的时候根本没有理智啊。而且你根本想象不到，身边谁会是骚狗。运营人员封禁的时候，经常发现骚狗们道貌岸然，上下两张脸。很多人发帖正经得不能再正经了，甚至跟一部分女用户温柔谈心，坐而论道，转身就去性骚扰另一部分女用户。某个运营女同事有一次极为震惊地发现，跟她聊了好几个晚上人生与梦想的男人，竟然被拉黑了，搜索拉黑记录，才看见他是个性骚扰惯犯。从我做社交产品的经验来看，男人里边，最低 5% 的比例是骚狗，上到 10% 我也不会惊讶。这批骚狗们被永久封禁之后，火气还很大，跟政府部门投诉说 “乱封号” 。监管部门找到我们要封号理由，运营同事把性骚扰对话发过去，遂平安无事。你看，这群骚狗居然还能腆着脸去政府部门投诉封号！要不要我把骚扰对话打印出来贴你家门上！运营后台每天都能收到上百条投诉，说自己没做错事，为何惨遭封号？我们也有风控流程，一条条排查，误封率是千分之二。封禁 500 人里边，最多只有一个人稍微有一点冤情。后来我分析他们的心态，一部分是 “撩骚又不犯法，你凭什么管我” ；另一部分更神奇，性骚扰之后他就把这事儿给忘了，进入贤者时间，直到我们贴对话记录给他看，才恍然大悟：哦！原来我是条骚狗啊！没错，你就是一条日天日地的骚公狗。讲了这么多，你是不是觉得社交产品好复杂好混乱？屁嘞，难道微博上的骚狗就少吗？我在微博上聊泰国马杀鸡，骚狗们纷纷扑上来换着花样问，是不是色情服务，色情服务多少钱，爽不爽？你们这些骚狗的大脑是海绵体构成的吗？你们这些骚狗全身长满了睾丸，龙眼树成精吗？                                 ,无,无,无,2020/3/24 22:17,微博 weibo.com,15999,6183,216
IA6UfbBQo,禁闭第二天。等了一天半，核酸结果还没出来，看来要在这个房间里住第三晚了。一个人关小房间还是满闷的，又不能点外卖。核酸检查期间，隔离免费吃住，不会饿到，但我总是怀念外卖。打开饿了么看着土鳝鱼的图片发呆。  原图 ,http://wx3.sinaimg.cn/large/439df08agy1gd56bhth2uj21400u0dtr.jpg,无,无,2020/3/24 18:06,iPhone客户端,100,7,55
IzYmr7N3r,上午去做了核酸检查，用一根棉签插到大约是扁桃的位置擦拭样本，不难受，轻微恶心。然后等到晚上也没出结果，看来得在临时隔离酒店住第二晚了。食宿免费，只可惜不许点外卖上门。接下来会送去集中隔离点禁闭14天。我前面一对母子做检查，小男孩看上去六七岁吧，嚎哭10分钟不肯张嘴，检查完之后因为巧克力掉地上，就地躺倒打滚，被他妈拎着脖子拖回电梯，在电梯里拿小拳拳暴打他妈。人类幼崽，就是欠揍。                                 ,无,无,无,2020/3/23 20:20,iPhone客户端,160,9,74
IzUl45uX0,在清迈生活了100天，当地定居的话，生活成本比成都高，主要是购物和餐馆的选择太少。除非你去偏僻的乡村集市买菜，在家自己做饭……但我家里做饭太难吃了，我又扛饿，每天喝一杯酸奶吃一顿饭，三个月后居然胖了2斤，唉泰国的饮料又甜又好喝。清迈便宜的部分是：1、电话卡40元一个月不限流量2、普通按摩110元两小时3、711的冰摩卡8块钱一大杯还很好喝4、大部分寺庙免费，最贵的一间门票8元5、甜点店普遍比国内便宜又好吃清迈最美好的是天气，这100天里每天都是晴天。然后按摩店，咖啡店，寺庙堪称三绝。我每周按摩2-3次，经常骑自行车去漂亮的乡村咖啡馆看麦田喝咖啡，也逛遍了出名的二十多间寺庙。离开前一天，站在小山坡上，看着远处像剪纸一样的暗红色太阳落在地平线以下，略感惆怅。悠长的假期结束了吗？                                 ,无,无,无,2020/3/23 10:06,iPhone客户端,208,24,89
IzPsZskjy,从西双版纳机场中转成都，一路押送……管理很严格，不能自由活动，工作人员全程带路，可惜没吃到机场的小锅米线。到成都后，入境人员最后下飞机，押送上大巴，到双流隔离酒店住下，不准出门，不准点外卖。饿死了，正在等酒店送餐。大约明天会安排病毒测试吧，然后再去集中隔离14天。  ,无,无,无,2020/3/22 21:42,iPhone客户端,107,4,48
IzMfQBIaO,泰国迅速封城，餐馆马杀鸡都关门了，曼谷的国际航班也停了，只好提前回国。清迈只剩下直飞西双版纳的航班，几个小时内，机票就从1k+涨到了3k+。清迈机场一切如常，登机前微信先扫两个码，分别在海关的健康登记表，云南的健康申报表上填写资料，截图保存二维码，但这两个码以后也没用过。1小时飞到西双版纳，在飞机上继续手工填海关的纸质表格，下飞机填云南的纸质表格。先测体温再下飞机，工作人员挨个登记好之后，把中转旅客一批批带去过海关。之前清迈当地华人群有流言说，西双版纳的机场工作人员很凶，但我遇到的都很好，非常客气有耐心。从下飞机到过海关，速度很慢，大约1个半小时吧。中转旅客只有二十人左右，感觉上是“绝对不能出错”的细致在拖慢速度，反复校对，反复查验。这样也好，挺安心的。办完登机牌，正在机场大厅等待安检。中转安检不能自由行动，必须工作人员一批批带过去。西双版纳阳光明媚，31度。唉，如果不是病毒，我这次就在景洪玩一周再回成都了。                  原图                             ,http://wx2.sinaimg.cn/large/439df08agy1gd2n6okbczj21400u0ap2.jpg,无,无,2020/3/22 13:31,iPhone客户端,66,5,18
IzDx69g46,#黄埔犬校[超话]# 大约是2014年？业内疯传产品经理下沉到传统行业，降维打击，去改造传统行业，占领传统行业。大意是我们产品经理多聪明啊，换个行业战无不胜。我当时对此嗤之以鼻，现在依然嗤之以鼻，俞军老师也回贴发表了看法。  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/439df08agy1gd1kmwd8o6j20om7psb2a.jpg,http://ww1.sinaimg.cn/large/439df08agy1gd1kmu17utj20u01sz7wh.jpg",无,无,2020/3/21 15:19,黄埔犬校超话,75,31,19
IzD722rHq,明天就离开清迈了，最后看一眼鸟巢。最开始是两只鸟筑巢，评论里说是太阳鸟，一只黑背黄腹，另一只是漂亮的宝蓝色羽毛。后来不知道为什么，再没见过那只蓝色小鸟，只剩黑色小鸟用3天筑好巢以后，整天都在巢里蹲，露出半截鸟嘴……大约是孵鸟蛋吧。唉，我走了，看不见小鸟出生了。  原图 ,http://wx3.sinaimg.cn/large/439df08agy1gd1irekl6wj20r80kf10l.jpg,无,无,2020/3/21 14:15,iPhone客户端,42,1,13
IzuD8iKEh,3月勤快起来，经常在微博转发犬校的产品分享精华帖。如果你想看合集，可以继续关注我的微信公口号“产品犬舍”，最近重启了这个自媒体。犬校的产品分享质量应该是行业第一，没有之一。微博更新A-B级的精华帖，公口号只更新A级精华帖，每周3-7篇。后台囤了最近一年的上百篇精华帖，家底殷实。  [组图共3张] 原图 ,"http://ww3.sinaimg.cn/large/439df08agy1gd0hco2abpj20u01sz1kz.jpg,http://ww1.sinaimg.cn/large/439df08agy1gd0hd3o71wj20u01sz1kx.jpg,http://ww4.sinaimg.cn/large/439df08agy1gd0hd25yitj20u01sz7wh.jpg",无,无,2020/3/20 16:39,iPhone客户端,66,7,18
IztHxfq7j,刚才翻犬校精华帖，翻到半年前自己写过这么一贴。昨晚和妹妹吃饭聊天，忽然想明白了一个困扰我很多年的问题：为什么年轻才会相信我命由我不由天？而中年之后，变得更消沉，更信命，是否是衰老的标志？未必是。因为这个世界上普普通通的人太多了，年轻时从金字塔的底层往上爬，稍微聪明一点，努力一点，运气好一点，就能感受到正反馈，从其他人身上跨过去，向上运动。正反馈让我们更积极，更乐观，更愿意相信美好的未来。但是当你爬到金字塔中层以后，身边拥挤着和你一样聪明又努力的人，同时从中层向上层的运动更依赖环境 buff，而不是个人奋斗——恰恰你的职业选择比从前更少得多。你觉得自己和从前一样努力，甚至有更好的头脑和见地，但依然会卡在这里，久久不动。这时你信命运还是奋斗？地球生物都受到同样的规则束缚，正反馈驱动着我们。                                 ,无,无,无,2020/3/20 14:17,微博 weibo.com,235,86,30
IztDK38Z3,#黄埔犬校[超话]# 这是一个相当冷门的话题，和专门设计儿童产品的产品经理，聊聊面向低龄儿童的产品设计。  原图 ,http://wx3.sinaimg.cn/large/439df08agy1gd0d11ysb6j20na7psx6p.jpg,无,无,2020/3/20 14:08,黄埔犬校超话,88,43,19
Izt5TcZXf,下周一在成都集中隔离 14 天，14 天呐！关起来满无聊的，这时才嫌弃自己关注 “微信公那个什么号” 太少了，号到读时方恨少。还请大家推荐 “公那个什么号” ——篇篇 10 万+ 阅读的网红号就算了，就想关注一些有趣但不流行的，评论区也很好玩的，你觉得 “那个人好有意思” 的宝藏作者。宝藏评论见！  ,无,无,无,2020/3/20 12:44,微博 weibo.com,189,74,156
IzjS8sFlA,#黄埔犬校[超话]# 这次聊一聊分享。同事啊，同行啊，投资人啊，总是希望能通过奇技淫巧来提升分享，通过自发传播来降低获客成本，但我对此总是冷眼相看。  原图 ,http://wx2.sinaimg.cn/large/439df08agy1gcz5w4qnw8j20u07e11ky.jpg,无,无,2020/3/19 13:16,黄埔犬校超话,87,40,14
